Download Winning Numbers from www.calottery.com on 1/14/2017 (manually updated daily)  for MEGA MILLIONS

------  -------------------      --------    --------    --------    --------    --------    ------
Draw #     Draw Date             Number_1    Number_2    Number_3    Number_4    Number_5     Mega
------  -------------------      --------    --------    --------    --------    --------    ------

1403     Fri  Nov 30, 2018          25          28          40          43          63          19
1402     Tue  Nov 27, 2018          12          24          37          42          57          18
1401     Fri  Nov 23, 2018          07          10          30          33          59          23
1400     Tue  Nov 20, 2018          10          16          31          42          66          10
1399     Fri  Nov 16, 2018          33          36          63          68          69          16
1398     Tue  Nov 13, 2018          34          46          57          65          69          11
1397     Fri  Nov 09, 2018          08          14          27          57          67          05
1396     Tue  Nov 06, 2018          28          34          37          56          69          12
1395     Fri  Nov 02, 2018          03          23          28          46          62          16
1394     Tue  Oct 20, 2018          20          31          39          46          49          23
1393     Fri  Oct 26, 2018          01          28          61          62          62          03
1392     Tue  Oct 23, 2018          05          28          62          65          70          05
1391     Fri  Oct 19, 2018          15          23          53          65          70          07
1390     Tue  Oct 16, 2018          03          45          49          61          69          09
1389     Fri  Oct 12, 2018          04          24          46          61          70          07
1388     Tue  Oct 09, 2018          20          22          39          54          60          18
1387     Fri  Oct 05, 2018          27          28          32          41          69          12
1386     Tue  Oct 02, 2018          02          22          29          31          34          01
1385     Fri  Sep 28, 2018          39          45          52          56          59          15
1384     Tue  Sep 25, 2018          08          16          32          48          61          12
1383     Fri  Sep 21, 2018          01          02          11          52          64          09
1382     Tue  Sep 18, 2018          31          32          43          63          68          17
1381     Fri  Sep 14, 2018          23          30          40          43          66          13
1380     Tue  Sep 11, 2018          15          30          51          62          67          19
1379     Fri  Sep 07, 2018          08          10          41          54          68          10
1378     Tue  Sep 04, 2018          02          07          25          35          44          03
1377     Fri  Aug 31, 2018          07          18          29          32          45          17
1376     Tue  Aug 28, 2018          03          20          33          34          41          20
1375     Fri  Aug 24, 2018          01          06          13          18          49          08
1374     Tue  Aug 21, 2018          14          16          19          38          57          11
1373     Fri  Aug 17, 2018          01          31          32          47          56          03
1372     Tue  Aug 14, 2018          11          26          44          45          46          11
1371     Fri  Aug 10, 2018          01          03          12          22          42          06
1370     Tue  Aug 07, 2018          13          21          62          02          15          02
1369     Fri  Aug 03, 2018          30          60          28          54          09          02
1368     Tue  Jul 31, 2018          12          15          35          64          69          09
1367     Fri  Jul 27, 2018          01          32          40          49          63          20
1366     Tue  Jul 24, 2018          01          02          04          19          29          20
1365     Fri  Jul 20, 2018          01          14          30          44          62          01
1364     Tue  Jul 17, 2018          40          41          61          66          67          12
1363     Fri  Jul 13, 2018          21          22          39          59          68          02
1362     Tue  Jul 10, 2018          01          17          28          56          70          14
1361     Fri  Jul 06, 2018          02          10          46          50          56          16
1360     Tue  Jul 03, 2018          13          35          45          49          68          23
1359     Fri  Jun 29, 2018          02          32          47          49          68          23
1358     Tue  Jun 26, 2018          17          25          29          39          60          19
1357     Fri  Jun 22, 2018          02          06          11          27          44          20
1356     Tue  Jun 19, 2018          11          13          28          65          70          14
1355     Fri  Jun 15, 2018          01          11          37          47          51          06
1354     Tue  Jun 12, 2018          01          03          05          08          70          03
1353     Fri  Jun 08, 2018          14          30          33          44          56          13
1352     Tue  Jun 05, 2018          22          33          41          48          52          04
1351     Fri  Jun 01, 2018          24          52          62          05          66          17
1350     Tue  May 29, 2018          02          11          55          58          67          02
1349     Fri  May 25, 2018          11          14          51          64          68          25
1348     Tue  May 22, 2018          16          17          36          21          48          09
1347     Fri  May 18, 2018          09          26          53          64          66          11
1346     Tue  May 15, 2018          21          34          44          49          61          21
1345     Fri  May 11, 2018          14          38          40          53          70          22
1344     Tue  May 08, 2018          08          15          39          64          67          13
1343     Fri  May 04, 2018          04          05          10          12          18          21
1342     Tue  May 01, 2018          02          07          20          55          70          01
1341     Fri  Apr 27, 2018          02          29          38          63          66          11
1340     Tue  Apr 24, 2018          48          32          03          19          31          10
1339     Fri  Apr 20, 2018          01          15          18          32          45          04
1338     Tue  Apr 17, 2018          47          44          34          65          12          22
1337     Fri  Apr 13, 2018          08          09          32          42          59          10
1336     Tue  Apr 10, 2018          43          31          05          13          53          20
1335     Fri  Apr 06, 2018          16          33          51          54          67          20
1334     Tue  Apr 03, 2018          39          04          29          62          42          14
1333     Fri  Mar 30, 2018          11          28          31          46          59          01
1332     Tue  Mar 27, 2018          07          25          43          56          59          13
1331     Fri  Mar 23, 2018          04          08          23          53          59          17
1330     Tue  Mar 20, 2018          14          38          51          64          70          09
1329     Fri  Mar 16, 2018          01          13          26          33          52          11
1328     Tue  Mar 13, 2018          06          30          61          60          58          17
1327     Fri  Mar 09, 2018          07          17          18          46          66          22
1326     Tue  Mar 06, 2018          01          04          39          35          26          22
1325     Fri  Mar 02, 2018          24          28          42          60          64          08
1324     Tue  Feb 27, 2018          10          17          21          38          43          23
1323     Fri  Feb 23, 2018          07          11          13          19          58          09
1322     Tue  Feb 20, 2018          24          43          17          19          23          14
1321     Fri  Feb 16, 2018          38          48          58          14          53          16
1320     Tue  Feb 13, 2018          05          46          15          49          12          01
1319     Fri  Feb 09, 2018          28          41          34          47          46          14
1318     Tue  Feb 06, 2018          25          14          48          17          58          25
1317     Fri  Feb 02, 2018          17          40          04          01          14          04
1316     Tue  Jan 30, 2018          29          57          49          42          41          24
1315     Fri  Jan 26, 2018          27          38          43          16          10          01
1314     Tue  Jan 23, 2018          31          30          55          06          02          07
1313     Fri  Jan 19, 2018          49          03          23          66          17          23
1312     Tue  Jan 16, 2018          03          29          59          23          11          18
1311     Fri  Jan 12, 2018          46          17          33          60          18          24
1310     Tue  Jan 09, 2018          16          29          67          31          65          23
1309     Fri  Jan 05, 2018          70          59          30          28          39          10
1308     Tue  Jan 02, 2018          01          42          64          47          70          22
1307     Fri  Dec 29, 2017          28          04          10          62          18          07
1306     Tue  Dec 26, 2017          41          12          10          38          20          25
1305     Fri  Dec 22, 2017          30          33          42          01          20          25
1304     Tue  Dec 19, 2017          37          39          58          28          42          02
1303     Fri  Dec 15, 2017          04          44          57          36          12          19
1302     Tue  Dec 12, 2017          24          25          23          27          08          09
1301     Fri  Dec 08, 2017          46          06          60          37          70          24
1300     Tue  Dec 05, 2017          15          42          67          14          37          22
1299     Fri  Dec 01, 2017          41          22          59          40          16          08
1298     Tue  Nov 28, 2017          10          47          17          51          61          05
1297     Fri  Nov 24, 2017          16          36          54          61          64          22
1296     Tue  Nov 21, 2017          07          03          27          50          22          03
1295     Fri  Nov 17, 2017          26          55          70          58          03          15
1294     Tue  Nov 14, 2017          14          01          21          22          28          19
1293     Fri  Nov 10, 2017          06          38          42          23          58          24
1292     Tue  Nov 07, 2017          01          68          69          60          54          11
1291     Fri  Nov 03, 2017          69          10          61          42          22          03
1290     Tue  Oct 31, 2017          31          53          06          28          52          12
1289     Fri  Oct 27, 2017          51          41          27          52          17          13
1288     Tue  Oct 24, 2017          24          64          34          56          20          06
1287     Fri  Oct 20, 2017          63          06          73          66          23          09
1286     Tue  Oct 17, 2017          49          70          56          31          45          11
1285     Fri  Oct 13, 2017          31          07          26          02          18          12
1284     Tue  Oct 10, 2017          16          07          61          62          24          02
1283     Fri  Oct 06, 2017          21          33          36          45          56          12
1282     Tue  Oct 03, 2017          12          18          19          25          67          07
1281     Fri  Sep 29, 2017          25          51          62          73          74          07
1280     Tue  Sep 26, 2017          01          10          57          66          75          04
1279     Fri  Sep 22, 2017          05          39          54          63          66          15
1278     Tue  Sep 19, 2017          09          28          31          50          61          10
1277     Fri  Sep 15, 2017          18          24          34          38          58          03
1276     Tue  Sep 12, 2017          26          37          41          54          65          03
1275     Fri  Sep 08, 2017          04          05          14          26          73          14
1274     Tue  Sep 05, 2017          11          17          59          70          72          01
1273     Fri  Sep 01, 2017          04          13          31          50          64          12
1272     Tue  Aug 29, 2017          02          13          17          35          73          03
1271     Fri  Aug 25, 2017          17          38          42          51          65          11
1270     Tue  Aug 22, 2017          24          35          46          50          51          07
1269     Fri  Aug 18, 2017          01          31          34          40          75          06
1268     Tue  Aug 15, 2017          07          16          20          66          73          07
1267     Fri  Aug 11, 2017          23          33          53          56          58          06
1266     Tue  Aug 08, 2017          11          17          50          52          74          14
1265     Fri  Aug 04, 2017          09          17          25          63          71          04
1264     Tue  Aug 01, 2017          20          22          52          57          73          07
1263     Fri  Jul 28, 2017          04          06          31          49          52          11
1262     Tue  Jul 25, 2017          02          05          26          58          60          06
1261     Fri  Jul 21, 2017          18          31          36          50          74          10
1260     Tue  Jul 18, 2017          08          12          23          51          73          06
1259     Fri  Jul 14, 2017          11          12          24          32          73          01
1258     Tue  Jul 11, 2017          07          18          24          55          74          10
1257     Fri  Jul 07, 2017          02          09          11          28          60          10
1256     Tue  Jul 04, 2017          16          39          47          53          71          15
1255     Fri  Jun 30, 2017          10          38          51          55          64          06
1254     Tue  Jun 27, 2017          04          21          45          52          57          14
1253     Fri  Jun 23, 2017          12          20          53          66          74          11
1252     Tue  Jun 20, 2017          02          15          41          49          63          03
1251     Fri  Jun 16, 2017          18          22          26          30          44          09
1250     Tue  Jun 13, 2017          27          51          62          68          75          08
1249     Fri  Jun 09, 2017          03          16          28          33          37          09
1248     Tue  Jun 06, 2017          03          05          16          49          75          05
1247     Fri  Jun 02, 2017          07          42          57          69          72          10
1246     Tue  May 30, 2017          05          20          32          37          67          05
1245     Fri  May 26, 2017          25          26          28          37          56          05
1244     Tue  May 23, 2017          06          13          17          33          60          14
1243     Fri  May 19, 2017          01          04          05          24          30          01
1242     Tue  May 16, 2017          04          35          39          56          72          11
1241     Fri  May 12, 2017          28          34          41          42          47          13
1240     Tue  May 09, 2017          06          29          45          69          73          11
1239     Fri  May 05, 2017          04          23          33          47          53          07
1238     Tue  May 02, 2017          05          14          42          43          58          01
1237     Fri  Apr 28, 2017          06          13          18          20          31          13
1236     Tue  Apr 25, 2017          03          13          33          40          50          02
1235     Fri  Apr 21, 2017          01          12          13          32          34          10
1234     Tue  Apr 18, 2017          08          29          30          43          64          06
1233     Fri  Apr 14, 2017          05          10          55          60          73          12
1232     Tue  Apr 11, 2017          19          34          35          38          49          08
1231     Fri  Apr 07, 2017          30          33          43          47          69          15
1230     Tue  Apr 04, 2017          13          24          34          35          55          09
1229     Fri  Mar 31, 2017          17          24          27          32          58          10
1228     Tue. Mar 28, 2017          30          33          35          37          46          10     
1227     Fri. Mar 24, 2017          05          28          37          61          69          01     
1226     Tue. Mar 21, 2017          04          45          53          73          75          07
1225     Fri. Mar 17, 2017          11          27          31          58          60          10     
1224     Tue. Mar 14, 2017          16          23          28          33          59          13     
1223     Fri. Mar 10, 2017          26          38          42          58          70          05     
1222     Tue. Mar 07, 2017          03          30          45          53          68          11     
1221     Fri. Mar 03, 2017          14          26          39          48          51          09     
1220     Tue. Feb 28, 2017          20          33          45          58          69          04     
1219     Fri. Feb 24, 2017          12          29          33          42          68          14     
1218     Tue. Feb 21, 2017          32          75          30          21          09          09     
1217     Fri. Feb 17, 2017          04          56          58          67          75          08     
1216     Tue. Feb 14, 2017          07          11          33          60          68          15     
1215     Fri. Feb 10, 2017          32          39          51          62          75          14     
1214     Tue. Feb 07, 2017          23          28          37          56          71          12     
1213     Fri. Feb 03, 2017          03          30          06          64          29          03     
1212     Tue. Jan 31, 2017          03          14          27          62          72          04     
1211     Fri. Jan 27, 2017          61          53          54          17          37          08     
1210     Tue. Jan 24, 2017          08          42          54          67          63          11     
1209     Fri. Jan 20, 2017          07          09          24          41          53          14     
1208     Tue. Jan 17, 2017          20          31          55          56          59          03     
1207     Fri. Jan 13, 2017          74          58          10          44          75          11     
1206     Tue. Jan 10, 2017          41          11          40          59          20          15     
1205     Fri. Jan 06, 2017          10          47          54          06          44          06     
1204     Tue. Jan 03, 2017          49          16          14          23          53          12     
1203     Fri. Dec 30, 2016          06          43          33          39          21          02     
1202     Tue. Dec 27, 2016          30          02          39          28          38          11     
1201     Fri. Dec 23, 2016          60          69          39          30          21          15     
1200     Tue. Dec 20, 2016          12          48          65          01          14          02     
1199     Fri. Dec 16, 2016          01          43          36          15          08          06     
1198     Tue. Dec 13, 2016          41          34          02          26          15          14     
1197     Fri. Dec 09, 2016          47          68          19          27          67          01     
1196     Tue. Dec 06, 2016          13          34          48          53          63          12     
1195     Fri. Dec 02, 2016          49          03          51          33          35          01     
1194     Tue. Nov 29, 2016          51          33          49          59          22          08     
1193     Fri. Nov 25, 2016          69          44          75          47          49          10     
1192     Tue. Nov 22, 2016          45          69          01          66          43          7     
1191     Fri. Nov 18, 2016          31          32          49          55          58          15     
1190     Tue. Nov 15, 2016          23          57          71          09          17          6     
1189     Fri. Nov 11, 2016          40          16          53          59          47          11     
1188     Tue. Nov 08, 2016          48          74          46          53          61          12     
1187     Fri. Nov 04, 2016          29          32          10          46          44          10     
1186     Tue. Nov 01, 2016          39          19          31          24          45          13     
1185     Fri. Oct 28, 2016          38          66          07          46          57          2     
1184     Tue. Oct 25, 2016          24          49          67          09          08          13     
1183     Fri. Oct 21, 2016          44          48          12          43          66          3     
1182     Tue. Oct 18, 2016          24          07          74          28          65          1     
1181     Fri. Oct 14, 2016          64          74          27          60          7          5     
1180     Tue. Oct 11, 2016          42          45          39          48          36          3     
1179     Fri. Oct 07, 2016          42          65          37          50          24          14     
1178     Tue. Oct 04, 2016          54          30          29          66          18          1     
1177     Fri. Sep 30, 2016          50          21          57          47          30          9     
1176     Tue. Sep 27, 2016          16          53          72          14          26          4     
1175     Fri. Sep 23, 2016          8          62          5          1          25          14     
1174     Tue. Sep 20, 2016          2          62          34          22          72          2     
1173     Fri. Sep 16, 2016          40          34          13          21          28          15     
1172     Tue. Sep 13, 2016          6          17          39          15          56          15     
1171     Fri. Sep 09, 2016          43          1          34          63          44          11     
1170     Tue. Sep 06, 2016          37          69          58          75          25          8     
1169     Fri. Sep 02, 2016          28          41          22          60          46          3     
1168     Tue. Aug 30, 2016          32          51          71          41          28          11     
1167     Fri. Aug 26, 2016          41          44          31          11          10          14     
1166     Tue. Aug 23, 2016          61          7          46          2          66          1     
1165     Fri. Aug 19, 2016          73          65          22          37          45          13     
1164     Tue. Aug 16, 2016          43          2          62          63          52          6     
1163     Fri. Aug 12, 2016          41          56          4          44          69          10     
1162     Tue. Aug 09, 2016          12          20          66          44          19          1     
1161     Fri. Aug 05, 2016          5          54          28          18          74          6     
1160     Tue. Aug 02, 2016          12          70          36          3          54          12     
1159     Fri. Jul 29, 2016          31          19          11          16          48          4     
1158     Tue. Jul 26, 2016          4          36          1          54          31          9     
1157     Fri. Jul 22, 2016          8          24          25          26          30          7     
1156     Tue. Jul 19, 2016          65          34          54          66          3          4     
1155     Fri. Jul 15, 2016          58          51          16          52          56          4     
1154     Tue. Jul 12, 2016          22          8          6          46          68          4     
1153     Fri. Jul 08, 2016          20          19          55          73          8          5     
1152     Tue. Jul 05, 2016          29          64          46          53          73          10     
1151     Fri. Jul 01, 2016          49          45          20          42          41          14     
1150     Tue. Jun 28, 2016          55          17          15          20          35          7     
1149     Fri. Jun 24, 2016          54          57          63          14          11          11     
1148     Tue. Jun 21, 2016          49          50          13          6          21          10     
1147     Fri. Jun 17, 2016          59          20          23          30          44          9     
1146     Tue. Jun 14, 2016          37          52          36          38          62          6     
1145     Fri. Jun 10, 2016          34          66          67          68          61          7     
1144     Tue. Jun 07, 2016          72          65          51          25          48          4     
1143     Fri. Jun 03, 2016          32          71          54          66          65          10     
1142     Tue. May 31, 2016          9          41          49          31          34          8     
1141     Fri. May 27, 2016          41          50          70          18          68          9     
1140     Tue. May 24, 2016          70          50          11          51          75          15     
1139     Fri. May 20, 2016          26          24          19          68          40          8     
1138     Tue. May 17, 2016          48          27          75          17          24          6     
1137     Fri. May 13, 2016          66          20          54          38          21          7     
1136     Tue. May 10, 2016          56          74          22          46          12          4     
1135     Fri. May 06, 2016          32          26          14          27          36          7     
1134     Tue. May 03, 2016          28          36          45          33          29          15     
1133     Fri. Apr 29, 2016          5          37          74          6          55          10     
1132     Tue. Apr 26, 2016          16          14          48          17          28          2     
1131     Fri. Apr 22, 2016          19          42          60          21          2          13     
1130     Tue. Apr 19, 2016          28          9          40          57          65          2     
1129     Fri. Apr 15, 2016          37          10          34          73          9          9     
1128     Tue. Apr 12, 2016          59          7          62          63          11          3     
1127     Fri. Apr 08, 2016          38          52          71          65          31          15     
1126     Tue. Apr 05, 2016          57          53          13          45          52          10     
1125     Fri. Apr 01, 2016          41          69          25          28          33          6     
1124     Tue. Mar 29, 2016          38          40          46          33          49          15     
1123     Fri. Mar 25, 2016          35          11          12          46          4          12     
1122     Tue. Mar 22, 2016          34          6          19          70          38          5     
1121     Fri. Mar 18, 2016          73          57          59          8          5          13     
1120     Tue. Mar 15, 2016          30          26          68          18          44          7     
1119     Fri. Mar 11, 2016          71          14          54          18          48          13     
1118     Tue. Mar 08, 2016          37          66          27          69          54          5     
1117     Fri. Mar 04, 2016          26          48          73          21          33          14     
1116     Tue. Mar 01, 2016          55          33          34          29          1          6     
1115     Fri. Feb 26, 2016          74          15          19          3          62          14     
1114     Tue. Feb 23, 2016          39          53          16          32          57          10     
1113     Fri. Feb 19, 2016          27          50          41          2          75          4     
1112     Tue. Feb 16, 2016          64          31          33          9          46          4     
1111     Fri. Feb 12, 2016          68          44          1          7          73          1     
1110     Tue. Feb 09, 2016          71          56          3          46          42          13     
1109     Fri. Feb 05, 2016          23          4          75          6          55          2     
1108     Tue. Feb 02, 2016          7          25          70          51          13          9     
1107     Fri. Jan 29, 2016          28          51          20          52          49          6     
1106     Tue. Jan 26, 2016          14          27          39          50          69          2     
1105     Fri. Jan 22, 2016          56          25          46          21          40          3     
1104     Tue. Jan 19, 2016          47          2          39          17          31          9     
1103     Fri. Jan 15, 2016          53          70          41          29          54          12     
1102     Tue. Jan 12, 2016          29          15          48          31          27          15     
1101     Fri. Jan 08, 2016          51          39          11          57          75          2     
1100     Tue. Jan 05, 2016          36          57          1          48          4          13     
1099     Fri. Jan 01, 2016          18          37          39          7          38          9     
1098     Tue. Dec 29, 2015          55          20          74          25          62          7     
1097     Fri. Dec 25, 2015          15          44          25          29          51          4     
1096     Tue. Dec 22, 2015          70          21          50          11          40          15     
1095     Fri. Dec 18, 2015          28          62          6          23          24          7     
1094     Tue. Dec 15, 2015          47          25          61          51          18          5     
1093     Fri. Dec 11, 2015          14          43          69          54          20          5     
1092     Tue. Dec 08, 2015          7          17          37          73          49          15     
1091     Fri. Dec 04, 2015          61          42          73          26          47          6     
1090     Tue. Dec 01, 2015          7          25          50          5          59          12     
1089     Fri. Nov 27, 2015          59          20          39          16          56          12     
1088     Tue. Nov 24, 2015          38          19          2          30          70          8     
1087     Fri. Nov 20, 2015          12          67          29          37          9          15     
1086     Tue. Nov 17, 2015          12          18          14          61          24          10     
1085     Fri. Nov 13, 2015          17          31          18          59          35          9     
1084     Tue. Nov 10, 2015          8          45          17          71          20          4     
1083     Fri. Nov 06, 2015          50          72          35          31          10          8     
1082     Tue. Nov 03, 2015          44          16          69          29          74          12     
1081     Fri. Oct 30, 2015          17          56          53          51          41          15     
1080     Tue. Oct 27, 2015          27          9          29          74          26          4     
1079     Fri. Oct 23, 2015          25          70          45          32          37          1     
1078     Tue. Oct 20, 2015          52          35          6          38          25          4     
1077     Fri. Oct 16, 2015          48          2          61          38          68          4     
1076     Tue. Oct 13, 2015          52          38          9          7          24          1     
1075     Fri. Oct 09, 2015          8          63          75          9          21          14     
1074     Tue. Oct 06, 2015          17          63          58          66          64          13     
1073     Fri. Oct 02, 2015          4          47          29          14          31          9     
1072     Tue. Sep 29, 2015          21          62          8          61          30          9     
1071     Fri. Sep 25, 2015          51          8          38          3          64          4     
1070     Tue. Sep 22, 2015          30          38          51          28          45          8     
1069     Fri. Sep 18, 2015          17          35          34          65          51          7     
1068     Tue. Sep 15, 2015          35          56          49          7          20          9     
1067     Fri. Sep 11, 2015          31          5          50          67          11          14     
1066     Tue. Sep 08, 2015          20          36          46          41          19          7     
1065     Fri. Sep 04, 2015          21          52          17          39          57          5     
1064     Tue. Sep 01, 2015          40          54          5          35          2          13     
1063     Fri. Aug 28, 2015          40          68          13          60          35          9     
1062     Tue. Aug 25, 2015          59          44          54          63          5          1     
1061     Fri. Aug 21, 2015          21          15          13          72          41          1     
1060     Tue. Aug 18, 2015          2          39          7          53          33          9     
1059     Fri. Aug 14, 2015          52          12          15          71          20          3     
1058     Tue. Aug 11, 2015          57          29          8          68          3          8     
1057     Fri. Aug 07, 2015          66          53          38          1          63          10     
1056     Tue. Aug 04, 2015          51          19          44          2          57          14     
1055     Fri. Jul 31, 2015          33          32          46          28          40          10     
1054     Tue. Jul 28, 2015          75          35          68          61          8          15     
1053     Fri. Jul 24, 2015          10          62          60          26          12          13     
1052     Tue. Jul 21, 2015          74          30          20          65          62          1     
1051     Fri. Jul 17, 2015          30          6          31          41          17          15     
1050     Tue. Jul 14, 2015          35          24          72          19          30          5     
1049     Fri. Jul 10, 2015          24          27          54          45          51          8     
1048     Tue. Jul 07, 2015          6          49          16          28          15          14     
1047     Fri. Jul 03, 2015          33          50          64          71          72          9     
1046     Tue. Jun 30, 2015          43          34          17          11          50          15     
1045     Fri. Jun 26, 2015          33          12          50          47          23          3     
1044     Tue. Jun 23, 2015          38          70          56          13          6          2     
1043     Fri. Jun 19, 2015          4          52          36          68          35          8     
1042     Tue. Jun 16, 2015          56          26          67          19          8          14     
1041     Fri. Jun 12, 2015          42          40          56          62          1          2     
1040     Tue. Jun 09, 2015          17          16          6          25          36          7     
1039     Fri. Jun 05, 2015          49          7          27          41          22          10     
1038     Tue. Jun 02, 2015          2          11          22          9          23          12     
1037     Fri. May 29, 2015          49          38          66          20          27          2     
1036     Tue. May 26, 2015          72          52          69          39          1          12     
1035     Fri. May 22, 2015          48          15          25          14          3          8     
1034     Tue. May 19, 2015          65          10          21          29          12          10     
1033     Fri. May 15, 2015          36          11          17          21          74          15     
1032     Tue. May 12, 2015          44          30          14          36          33          2     
1031     Fri. May 08, 2015          25          21          9          66          72          7     
1030     Tue. May 05, 2015          21          42          62          11          71          7     
1029     Fri. May 01, 2015          61          66          18          17          74          3     
1028     Tue. Apr 28, 2015          63          27          58          22          55          11     
1027     Fri. Apr 24, 2015          24          67          47          25          29          4     
1026     Tue. Apr 21, 2015          35          69          41          31          33          11     
1025     Fri. Apr 17, 2015          50          18          29          41          15          5     
1024     Tue. Apr 14, 2015          68          7          71          25          3          3     
1023     Fri. Apr 10, 2015          68          6          11          32          46          9     
1022     Tue. Apr 07, 2015          22          15          26          5          64          6     
1021     Fri. Apr 03, 2015          10          74          63          36          47          2     
1020     Tue. Mar 31, 2015          26          61          41          73          8          11     
1019     Fri. Mar 27, 2015          58          17          70          36          21          3     
1018     Tue. Mar 24, 2015          23          2          45          55          32          12     
1017     Fri. Mar 20, 2015          7          54          61          75          50          7     
1016     Tue. Mar 17, 2015          44          45          11          58          27          3     
1015     Fri. Mar 13, 2015          42          45          8          30          22          3     
1014     Tue. Mar 10, 2015          73          10          30          14          19          14     
1013     Fri. Mar 06, 2015          55          73          30          48          68          5     
1012     Tue. Mar 03, 2015          11          9          44          50          42          3     
1011     Fri. Feb 27, 2015          60          53          7          64          49          4     
1010     Tue. Feb 24, 2015          23          26          66          15          45          4     
1009     Fri. Feb 20, 2015          8          2          6          66          52          13     
1008     Tue. Feb 17, 2015          50          66          45          65          6          1     
1007     Fri. Feb 13, 2015          4          74          44          20          65          14     
1006     Tue. Feb 10, 2015          42          58          71          7          53          15     
1005     Fri. Feb 06, 2015          6          68          33          17          5          13     
1004     Tue. Feb 03, 2015          25          22          69          11          58          13     
1003     Fri. Jan 30, 2015          31          45          18          39          55          6     
1002     Tue. Jan 27, 2015          44          5          57          27          26          7     
1001     Fri. Jan 23, 2015          68          72          15          32          14          8     
1000     Tue. Jan 20, 2015          63          56          35          31          59          6     
999     Fri. Jan 16, 2015          26          32          44          58          45          11     
998     Tue. Jan 13, 2015          20          50          12          51          25          7     
997     Fri. Jan 09, 2015          37          56          50          49          57          8     
996     Tue. Jan 06, 2015          20          12          27          38          75          4     
995     Fri. Jan 02, 2015          35          15          62          74          13          12     
994     Tue. Dec 30, 2014          63          3          67          44          7          12     
993     Fri. Dec 26, 2014          10          20          2          38          5          14     
992     Tue. Dec 23, 2014          31          56          66          10          4          7     
991     Fri. Dec 19, 2014          59          58          14          68          18          4     
990     Tue. Dec 16, 2014          68          58          41          72          73          1     
989     Fri. Dec 12, 2014          58          46          65          31          2          7     
988     Tue. Dec 09, 2014          45          52          49          27          51          14     
987     Fri. Dec 05, 2014          59          5          11          51          4          5     
986     Tue. Dec 02, 2014          49          18          13          22          62          11     
985     Fri. Nov 28, 2014          47          26          29          8          36          10     
984     Tue. Nov 25, 2014          29          10          47          11          56          4     
983     Fri. Nov 21, 2014          37          63          3          12          35          15     
982     Tue. Nov 18, 2014          53          68          39          37          75          6     
981     Fri. Nov 14, 2014          68          62          49          3          61          15     
980     Tue. Nov 11, 2014          28          75          23          30          25          11     
979     Fri. Nov 07, 2014          66          35          31          41          65          5     
978     Tue. Nov 04, 2014          15          24          41          9          39          1     
977     Fri. Oct 31, 2014          67          11          58          36          29          15     
976     Tue. Oct 28, 2014          3          57          60          50          58          11     
975     Fri. Oct 24, 2014          2          55          21          28          14          3     
974     Tue. Oct 21, 2014          41          5          35          66          37          11     
973     Fri. Oct 17, 2014          60          31          43          56          21          12     
972     Tue. Oct 14, 2014          46          37          64          11          68          15     
971     Fri. Oct 10, 2014          32          59          35          2          50          3     
970     Tue. Oct 07, 2014          46          55          29          48          16          2     
969     Fri. Oct 03, 2014          20          58          3          34          67          6     
968     Tue. Sep 30, 2014          61          52          54          16          3          6     
967     Fri. Sep 26, 2014          26          35          62          17          46          9     
966     Tue. Sep 23, 2014          43          21          24          40          25          12     
965     Fri. Sep 19, 2014          16          34          25          29          27          2     
964     Tue. Sep 16, 2014          73          51          53          25          45          2     
963     Fri. Sep 12, 2014          36          18          28          33          42          7     
962     Tue. Sep 09, 2014          70          55          25          34          71          1     
961     Fri. Sep 05, 2014          12          24          7          20          59          7     
960     Tue. Sep 02, 2014          72          69          8          1          54          1     
959     Fri. Aug 29, 2014          58          73          26          3          45          12     
